Unnamed: 0,Unnamed: 1,source_file,year
29,District 1A Associate Juvenile Judge - Thomas J. Straka ( 1),dubuque.xlsx,2020
30,"Question 1 - Shall there be a convention to revise the Constitution, and propose amendment or amendments to same? ( 1)",dubuque.xlsx,2020
,,emmet.xlsx,2020
Table of Contents,,emmet.xlsx,2020
Page,Contest,emmet.xlsx,2020
1,Registered Voters,emmet.xlsx,2020
2,President and Vice President ( 1),emmet.xlsx,2020
3,United States Senator ( 1),emmet.xlsx,2020
4,United States Representative District 4 ( 1),emmet.xlsx,2020
5,State Senator District 4 ( 1),emmet.xlsx,2020
6,State Representative District 7 ( 1),emmet.xlsx,2020
7,Supervisors ( 3),emmet.xlsx,2020
8,County Auditor ( 1),emmet.xlsx,2020
9,County Sheriff ( 1),emmet.xlsx,2020
10,AG Township Trustee ( 2),emmet.xlsx,2020
11,Center Township Trustee ( 2),emmet.xlsx,2020
12,Emmet Township Trustee ( 2),emmet.xlsx,2020
13,Iowa Lake Township Trustee ( 2),emmet.xlsx,2020
14,Lincoln Township Trustee ( 2),emmet.xlsx,2020
15,Soil & Water Conservation Dist Comm ( 3),emmet.xlsx,2020
16,County Agricultural Extension Council ( 5),emmet.xlsx,2020
17,Supreme Court Justice - Thomas Waterman ( 1),emmet.xlsx,2020
18,Supreme Court Justice - Susan Kay Christensen ( 1),emmet.xlsx,2020
19,Supreme Court Justice - Edward Mansfield ( 1),emmet.xlsx,2020
20,Supreme Court Justice - Christopher McDonald ( 1),emmet.xlsx,2020
21,Court of Appeals Judge - Sharon Soorholtz Greer ( 1),emmet.xlsx,2020
22,Court of Appeals Judge - Thomas N. Bower ( 1),emmet.xlsx,2020
23,Court of Appeals Judge - David May ( 1),emmet.xlsx,2020
24,Court of Appeals Judge - Julie A. Schumacher ( 1),emmet.xlsx,2020
25,District 3A Judge - Charles K. Borth ( 1),emmet.xlsx,2020
26,District 3A Judge - Carl J. Petersen ( 1),emmet.xlsx,2020
27,District 3A Associate Judge - Andrew Justin Smith ( 1),emmet.xlsx,2020
28,"Question 1 - Shall there be a convention to revise the Constitution, and propose amendment or amendments to same? ( 1)",emmet.xlsx,2020
,,fayette.xlsx,2020
Table of Contents,,fayette.xlsx,2020
Page,Contest,fayette.xlsx,2020
1,Registered Voters,fayette.xlsx,2020
2,President and Vice President ( 1),fayette.xlsx,2020
3,United States Senator ( 1),fayette.xlsx,2020
4,United States Representative District 1 ( 1),fayette.xlsx,2020
5,State Senator District 28 ( 1),fayette.xlsx,2020
6,State Senator District 32 ( 1),fayette.xlsx,2020
7,State Representative District 55 ( 1),fayette.xlsx,2020
8,State Representative District 64 ( 1),fayette.xlsx,2020
9,Board of Supervisors ( 1),fayette.xlsx,2020
10,County Auditor ( 1),fayette.xlsx,2020
11,County Sheriff ( 1),fayette.xlsx,2020
12,Auburn Township Trustee ( 1),fayette.xlsx,2020
13,Banks Township Trustee ( 1),fayette.xlsx,2020
14,Bethel Township Trustee ( 1),fayette.xlsx,2020
15,Center Township Trustee ( 1),fayette.xlsx,2020
16,Clermont Township Trustee ( 1),fayette.xlsx,2020
17,Dover Township Trustee ( 1),fayette.xlsx,2020
18,Eden Township Trustee ( 1),fayette.xlsx,2020
19,Fairfield Township Trustee ( 1),fayette.xlsx,2020
20,Fremont Township Trustee ( 1),fayette.xlsx,2020
21,Harlan Township Trustee ( 1),fayette.xlsx,2020
22,Illyria Township Trustee ( 1),fayette.xlsx,2020
23,Jefferson Township Trustee ( 1),fayette.xlsx,2020
24,Oran Township Trustee ( 1),fayette.xlsx,2020
25,Pleasant Valley Township Trustee ( 1),fayette.xlsx,2020
26,Putnam Township Trustee ( 1),fayette.xlsx,2020
27,Scott Township Trustee ( 1),fayette.xlsx,2020
28,Smithfield Township Trustee ( 1),fayette.xlsx,2020
29,Union Township Trustee ( 1),fayette.xlsx,2020
30,Westfield Township Trustee ( 1),fayette.xlsx,2020
31,Windsor Township Trustee ( 1),fayette.xlsx,2020
32,Westfield Twp. Clerk - Vacancy ( 1),fayette.xlsx,2020
33,Windsor Twp. Clerk - Vacancy ( 1),fayette.xlsx,2020
34,Soil & Water Conservation Dist. Comm. ( 3),fayette.xlsx,2020
35,County Ag Ext. Council ( 4),fayette.xlsx,2020
36,County Ag Ext. Council -Vacancy ( 2),fayette.xlsx,2020
37,Supreme Court Justice - Susan Kay Christensen ( 1),fayette.xlsx,2020
38,Supreme Court Justice - Edward Mansfield ( 1),fayette.xlsx,2020
39,Supreme Court Justice - Christopher McDonald ( 1),fayette.xlsx,2020
40,Supreme Court Justice - Thomas Waterman ( 1),fayette.xlsx,2020
41,Court of Appeals Judge - Thomas N. Bower ( 1),fayette.xlsx,2020
42,Court of Appeals Judge - David May ( 1),fayette.xlsx,2020
43,Court of Appeals Judge - Julie A. Schumacher ( 1),fayette.xlsx,2020
44,Court of Appeals Judge - Sharon Soorholtz Greer ( 1),fayette.xlsx,2020
45,District 1B Judge - Bradley J. Harris ( 1),fayette.xlsx,2020
46,District 1B Judge - Joel A. Dalrymple ( 1),fayette.xlsx,2020
47,District 1B Associate Judge - Linnea M.N. Nicol ( 1),fayette.xlsx,2020
48,District 1B Associate Judge - Patrice Jaye Eichman ( 1),fayette.xlsx,2020
49,"Question 1 - Shall there be a convention to revise the Constitution, and propose amendment or amendments to same? ( 1)",fayette.xlsx,2020
,,floyd.xlsx,2020
Table of Contents,,floyd.xlsx,2020
Page,Contest,floyd.xlsx,2020
1,Registered Voters,floyd.xlsx,2020
2,President and Vice President ( 1),floyd.xlsx,2020
3,United States Senator ( 1),floyd.xlsx,2020
4,United States Representative District 4 ( 1),floyd.xlsx,2020
5,State Senator District 26 ( 1),floyd.xlsx,2020
6,State Representative District 52 ( 1),floyd.xlsx,2020
7,County Supervisor ( 1),floyd.xlsx,2020
8,County Auditor ( 1),floyd.xlsx,2020
9,County Sheriff ( 1),floyd.xlsx,2020
10,Cedar TWP Trustee ( 1),floyd.xlsx,2020
11,Floyd TWP Trustee ( 1),floyd.xlsx,2020
12,Niles TWP Trustee ( 1),floyd.xlsx,2020
13,Pleasant Grove TWP Trustee ( 1),floyd.xlsx,2020
14,Riverton TWP Trustee ( 1),floyd.xlsx,2020
15,Rock Grove TWP Trustee ( 1),floyd.xlsx,2020
16,For Rockford TWP Trustee ( 2),floyd.xlsx,2020
17,Rudd TWP Trustee ( 1),floyd.xlsx,2020
18,Scott TWP Trustee ( 1),floyd.xlsx,2020
19,St Charles TWP Trustee ( 1),floyd.xlsx,2020
20,Ulster TWP Trustee ( 1),floyd.xlsx,2020
21,Union TWP Trustee ( 1),floyd.xlsx,2020
22,County Public Hosp. Trustees ( 7),floyd.xlsx,2020
23,Soil and Water Conservation Dist. Commissioner ( 3),floyd.xlsx,2020
24,Soil and Water Conservation Dist. Commissioner To Fill Vacancy ( 1),floyd.xlsx,2020
25,County Agricultural Extension Council ( 4),floyd.xlsx,2020
26,Supreme Court Justice - Edward Mansfield ( 1),floyd.xlsx,2020
27,Supreme Court Justice - Christopher McDonald ( 1),floyd.xlsx,2020
28,Supreme Court Justice - Thomas Waterman ( 1),floyd.xlsx,2020
29,Supreme Court Justice - Susan Kay Christensen ( 1),floyd.xlsx,2020
30,Court of Appeals Judge - David May ( 1),floyd.xlsx,2020
31,Court of Appeals Judge - Julie A. Schumacher ( 1),floyd.xlsx,2020
32,Court of Appeals Judge - Sharon Soorholtz Greer ( 1),floyd.xlsx,2020
33,Court of Appeals Judge - Thomas N. Bower ( 1),floyd.xlsx,2020
34,District 2A Judge - Colleen D. Weiland ( 1),floyd.xlsx,2020
35,District 2A Judge - Christopher Foy ( 1),floyd.xlsx,2020
36,District 2A Judge - Gregg R. Rosenbladt ( 1),floyd.xlsx,2020
37,District 2A Judge - DeDra Schroeder ( 1),floyd.xlsx,2020
38,District 2A Associate Judge - Adam D. Sauer ( 1),floyd.xlsx,2020
39,District 2A Associate Judge - Karen Kaufman Salic ( 1),floyd.xlsx,2020
40,"Question 1 - Shall there be a convention to revise the Constitution, and propose amendment or amendments to same? ( 1)",floyd.xlsx,2020
,,franklin.xlsx,2020
Table of Contents,,franklin.xlsx,2020
Page,Contest,franklin.xlsx,2020
1,Registered Voters,franklin.xlsx,2020
2,President and Vice President ( 1),franklin.xlsx,2020
3,United States Senator ( 1),franklin.xlsx,2020
4,United States Representative District 4 ( 1),franklin.xlsx,2020
5,State Representative District 54 ( 1),franklin.xlsx,2020
6,County Supervisor Dist. 3 ( 1),franklin.xlsx,2020
7,County Auditor ( 1),franklin.xlsx,2020
8,County Sheriff ( 1),franklin.xlsx,2020
9,Geneva TWP Trustee ( 1),franklin.xlsx,2020
10,Grant TWP Trustee ( 1),franklin.xlsx,2020
11,Hamilton TWP Trustee ( 1),franklin.xlsx,2020
12,Hamilton TWP Trustee TFV ( 1),franklin.xlsx,2020
13,Ingham TWP Trustee ( 1),franklin.xlsx,2020
14,Ingham TWP Clerk TFV ( 1),franklin.xlsx,2020
15,Lee TWP Trustee ( 1),franklin.xlsx,2020
16,Marion TWP Trustee ( 1),franklin.xlsx,2020
17,Morgan TWP Trustee ( 1),franklin.xlsx,2020
18,Mott TWP Trustee ( 1),franklin.xlsx,2020
19,Oakland TWP Trustee ( 1),franklin.xlsx,2020
20,Oakland TWP Trustee TFV ( 1),franklin.xlsx,2020
21,Osceola TWP Trustee ( 1),franklin.xlsx,2020
22,Reeve TWP Trustee ( 1),franklin.xlsx,2020
23,Reeve TWP Trustee TFV ( 1),franklin.xlsx,2020
24,Richland TWP Trustee ( 1),franklin.xlsx,2020
25,Richland TWP Clerk TFV ( 1),franklin.xlsx,2020
26,Ross TWP Trustee ( 1),franklin.xlsx,2020
27,Ross TWP Trustee TFV ( 1),franklin.xlsx,2020
28,Scott TWP Trustee ( 1),franklin.xlsx,2020
29,West Fork TWP Trustee ( 1),franklin.xlsx,2020
30,West Fork TWP Trustee TFV ( 1),franklin.xlsx,2020
31,Wisner TWP Trustee ( 1),franklin.xlsx,2020
32,Franklin General Hosp. Board of Trustees ( 2),franklin.xlsx,2020
33,Soil and Water Conservation District Commissioner ( 3),franklin.xlsx,2020
34,County Agricultural Extension Council ( 4),franklin.xlsx,2020
35,Supreme Court Justice - Christopher McDonald ( 1),franklin.xlsx,2020
36,Supreme Court Justice - Thomas Waterman ( 1),franklin.xlsx,2020
37,Supreme Court Justice - Susan Kay Christensen ( 1),franklin.xlsx,2020
38,Supreme Court Justice - Edward Mansfield ( 1),franklin.xlsx,2020
39,Court of Appeals Judge - Julie A. Schumacher ( 1),franklin.xlsx,2020
40,Court of Appeals Judge - Sharon Soorholtz Greer ( 1),franklin.xlsx,2020
41,Court of Appeals Judge - Thomas N. Bower ( 1),franklin.xlsx,2020
42,Court of Appeals Judge - David May ( 1),franklin.xlsx,2020
43,District 2A Judge - Christopher Foy ( 1),franklin.xlsx,2020
44,District 2A Judge - Gregg R. Rosenbladt ( 1),franklin.xlsx,2020
45,District 2A Judge - DeDra Schroeder ( 1),franklin.xlsx,2020
46,District 2A Judge - Colleen D. Weiland ( 1),franklin.xlsx,2020
47,District 2A Associate Judge - Karen Kaufman Salic ( 1),franklin.xlsx,2020
48,District 2A Associate Judge - Adam D. Sauer ( 1),franklin.xlsx,2020
49,"Question 1 - Shall there be a convention to revise the Constitution, and propose amendment or amendments to same? ( 1)",franklin.xlsx,2020
,,fremont.xlsx,2020
Table of Contents,,fremont.xlsx,2020
Page,Contest,fremont.xlsx,2020
1,Registered Voters,fremont.xlsx,2020
2,President and Vice President ( 1),fremont.xlsx,2020
3,United States Senator ( 1),fremont.xlsx,2020
4,United States Representative District 3 ( 1),fremont.xlsx,2020
5,State Senator District 12 ( 1),fremont.xlsx,2020
6,State Representative District 23 ( 1),fremont.xlsx,2020
7,County Supervisors ( 1),fremont.xlsx,2020
8,County Auditor ( 1),fremont.xlsx,2020
9,County Sheriff ( 1),fremont.xlsx,2020
10,Benton TWP Trustee ( 1),fremont.xlsx,2020
11,Benton TWP Clerk TFV ( 1),fremont.xlsx,2020
12,Fisher TWP Trustee ( 1),fremont.xlsx,2020
13,Green TWP Trustee ( 1),fremont.xlsx,2020
14,Locust Grove TWP Trustee ( 1),fremont.xlsx,2020
15,Locust Grove TWP Trustee TFV ( 1),fremont.xlsx,2020
16,Madison TWP Trustee ( 1),fremont.xlsx,2020
17,Monroe TWP Trustee ( 1),fremont.xlsx,2020
18,Prairie TWP Trustee ( 1),fremont.xlsx,2020
19,Riverside TWP Trustee ( 1),fremont.xlsx,2020
20,Riverton TWP Trustee ( 1),fremont.xlsx,2020
21,Riverton TWP Clerk TFV ( 1),fremont.xlsx,2020
22,Scott TWP Trustee ( 1),fremont.xlsx,2020
23,Sidney TWP Trustee ( 1),fremont.xlsx,2020
24,Walnut TWP Trustee ( 1),fremont.xlsx,2020
25,Washington TWP Trustee ( 1),fremont.xlsx,2020
26,Washington TWP Clerk TFV ( 1),fremont.xlsx,2020
27,Soil and Water Conservation Dist. Commissioner ( 3),fremont.xlsx,2020
28,County Agricultural Extension Council ( 4),fremont.xlsx,2020
29,Supreme Court Justice - Thomas Waterman ( 1),fremont.xlsx,2020
30,Supreme Court Justice - Susan Kay Christensen ( 1),fremont.xlsx,2020
31,Supreme Court Justice - Edward Mansfield ( 1),fremont.xlsx,2020
32,Supreme Court Justice - Christopher McDonald ( 1),fremont.xlsx,2020
33,Court of Appeals Judge - Sharon Soorholtz Greer ( 1),fremont.xlsx,2020
34,Court of Appeals Judge - Thomas N. Bower ( 1),fremont.xlsx,2020
35,Court of Appeals Judge - David May ( 1),fremont.xlsx,2020
36,Court of Appeals Judge - Julie A. Schumacher ( 1),fremont.xlsx,2020
37,District 4 Judge - Michael Donn Hooper ( 1),fremont.xlsx,2020
38,District 4 Judge - Margaret J. Reyes ( 1),fremont.xlsx,2020
39,District 4 Judge - Amy L. Zacharias ( 1),fremont.xlsx,2020
40,District 4 Judge - Craig Michael Dreismeier ( 1),fremont.xlsx,2020
41,District 4 Judge - James S. Heckerman ( 1),fremont.xlsx,2020
42,District 4 Associate Judge - Scott D. Strait ( 1),fremont.xlsx,2020
43,District 4 Associate Judge - Jennifer A. Benson ( 1),fremont.xlsx,2020
44,District 4 Associate Judge - Eric John Nelson ( 1),fremont.xlsx,2020
45,"Question 1 - Shall there be a convention to revise the Constitution, and propose amendment or amendments to same? ( 1)",fremont.xlsx,2020
,,greene.xlsx,2020
Table of Contents,,greene.xlsx,2020
Page,Contest,greene.xlsx,2020
1,Registered Voters,greene.xlsx,2020
2,President and Vice President ( 1),greene.xlsx,2020
3,United States Senator ( 1),greene.xlsx,2020
4,United States Representative District 4 ( 1),greene.xlsx,2020
5,State Senator District 24 ( 1),greene.xlsx,2020
6,State Representative District 47 ( 1),greene.xlsx,2020
7,County Supervisor Dist. 1 ( 1),greene.xlsx,2020
8,County Supervisor Dist. 4 ( 1),greene.xlsx,2020
9,County Supervisor Dist. 5 ( 1),greene.xlsx,2020
10,County Auditor ( 1),greene.xlsx,2020
11,County Sheriff ( 1),greene.xlsx,2020
12,Dawson TWP Trustee ( 2),greene.xlsx,2020
13,Franklin TWP Trustee ( 2),greene.xlsx,2020
14,Grant TWP Trustee ( 2),greene.xlsx,2020
15,Greenbrier TWP Trustee ( 2),greene.xlsx,2020
16,Highland TWP Trustee ( 2),greene.xlsx,2020
17,Jackson TWP Trustee ( 2),greene.xlsx,2020
18,Junction TWP Trustee ( 2),greene.xlsx,2020
19,Kendrick TWP Trustee ( 2),greene.xlsx,2020
20,Scranton TWP Trustee ( 2),greene.xlsx,2020
21,Washington TWP Trustee ( 2),greene.xlsx,2020
22,Willow TWP Trustee ( 2),greene.xlsx,2020
23,Willow TWP Clerk TFV ( 1),greene.xlsx,2020
24,County Hospital Trustee ( 2),greene.xlsx,2020
25,Soil and Water Conservation Dist. Commissioner ( 3),greene.xlsx,2020
26,County Agricultural Extension Council ( 4),greene.xlsx,2020
27,Supreme Court Justice - Susan Kay Christensen ( 1),greene.xlsx,2020
28,Supreme Court Justice - Edward Mansfield ( 1),greene.xlsx,2020
29,Supreme Court Justice - Christopher McDonald ( 1),greene.xlsx,2020
30,Supreme Court Justice - Thomas Waterman ( 1),greene.xlsx,2020
31,Court of Appeals Judge - Thomas N. Bower ( 1),greene.xlsx,2020
32,Court of Appeals Judge - David May ( 1),greene.xlsx,2020
33,Court of Appeals Judge - Julie A. Schumacher ( 1),greene.xlsx,2020
34,Court of Appeals Judge - Sharon Soorholtz Greer ( 1),greene.xlsx,2020
35,District 2B Judge - James C. Ellefson ( 1),greene.xlsx,2020
36,District 2B Judge - Amy M. Moore ( 1),greene.xlsx,2020
37,District 2B Judge - Christopher C. Polking ( 1),greene.xlsx,2020
38,District 2B Judge - Gina C. Badding ( 1),greene.xlsx,2020
39,District 2B Judge - Bethany Currie ( 1),greene.xlsx,2020
40,District 2B Judge - Angela L. Doyle ( 1),greene.xlsx,2020
41,District 2B Associate Judge - James B. Malloy ( 1),greene.xlsx,2020
42,District 2B Associate Judge - Stephen A. Owen ( 1),greene.xlsx,2020
43,District 2B Associate Judge - Joseph L. Tofilon ( 1),greene.xlsx,2020
44,"Question 1 - Shall there be a convention to revise the Constitution, and propose amendment or amendments to same? ( 1)",greene.xlsx,2020
,,grundy.xlsx,2020
Table of Contents,,grundy.xlsx,2020
Page,Contest,grundy.xlsx,2020
1,Registered Voters,grundy.xlsx,2020
2,President and Vice President ( 1),grundy.xlsx,2020
3,United States Senator ( 1),grundy.xlsx,2020
4,United States Representative District 4 ( 1),grundy.xlsx,2020
5,State Representative District 50 ( 1),grundy.xlsx,2020
6,BOS 1 ( 1),grundy.xlsx,2020
7,BOS 3 ( 1),grundy.xlsx,2020
8,BOS 5 ( 1),grundy.xlsx,2020
9,AUDITOR ( 1),grundy.xlsx,2020
10,SHERIFF ( 1),grundy.xlsx,2020
11,SOIL & WATER COMM ( 3),grundy.xlsx,2020
12,AG EXT COUNCIL ( 4),grundy.xlsx,2020
13,Supreme Court Justice - Edward Mansfield ( 1),grundy.xlsx,2020
14,Supreme Court Justice - Christopher McDonald ( 1),grundy.xlsx,2020
15,Supreme Court Justice - Thomas Waterman ( 1),grundy.xlsx,2020
16,Supreme Court Justice - Susan Kay Christensen ( 1),grundy.xlsx,2020
17,Court of Appeals Judge - David May ( 1),grundy.xlsx,2020
18,Court of Appeals Judge - Julie A. Schumacher ( 1),grundy.xlsx,2020
19,Court of Appeals Judge - Sharon Soorholtz Greer ( 1),grundy.xlsx,2020
20,Court of Appeals Judge - Thomas N. Bower ( 1),grundy.xlsx,2020
21,District 1B Judge - Joel A. Dalrymple ( 1),grundy.xlsx,2020
22,District 1B Judge - Bradley J. Harris ( 1),grundy.xlsx,2020
23,District 1B Associate Judge - Patrice Jaye Eichman ( 1),grundy.xlsx,2020
24,District 1B Associate Judge - Linnea M.N. Nicol ( 1),grundy.xlsx,2020
25,"Question 1 - Shall there be a convention to revise the Constitution, and propose amendment or amendments to same? ( 1)",grundy.xlsx,2020
,,guthrie.xlsx,2020
Table of Contents,,guthrie.xlsx,2020
Page,Contest,guthrie.xlsx,2020
1,Registered Voters,guthrie.xlsx,2020
2,President and Vice President ( 1),guthrie.xlsx,2020
3,United States Senator ( 1),guthrie.xlsx,2020
4,United States Representative District 3 ( 1),guthrie.xlsx,2020
5,State Senator District 10 ( 1),guthrie.xlsx,2020
6,State Representative District 20 ( 1),guthrie.xlsx,2020
7,County Supervisor Dist. 1 ( 1),guthrie.xlsx,2020
8,County Supervisor Dist. 5 ( 1),guthrie.xlsx,2020
9,County Auditor ( 1),guthrie.xlsx,2020
10,County Sheriff ( 1),guthrie.xlsx,2020
11,Baker Township Trustee ( 1),guthrie.xlsx,2020
12,Bear Grove Township Trustee ( 1),guthrie.xlsx,2020
13,Beaver Township Trustee ( 2),guthrie.xlsx,2020
14,Beaver Township Clerk Vacancy ( 1),guthrie.xlsx,2020
15,Grant Township Trustee ( 2),guthrie.xlsx,2020
16,Jackson Township Trustee ( 2),guthrie.xlsx,2020
17,Jackson Township Trustee Vacancy ( 1),guthrie.xlsx,2020
18,Jackson Township Clerk Vacancy ( 1),guthrie.xlsx,2020
19,Richland Township Trustee ( 1),guthrie.xlsx,2020
20,Seely Township Trustee ( 1),guthrie.xlsx,2020
21,Union Township Trustee ( 1),guthrie.xlsx,2020
22,Valley Township Trustee ( 2),guthrie.xlsx,2020
23,Hospital Trustee ( 2),guthrie.xlsx,2020
24,Soil and Water Conservation Dist. Commissioner ( 3),guthrie.xlsx,2020
25,County Agricultural Extension Council ( 4),guthrie.xlsx,2020
26,Diamondhead Sanitary District Trustee ( 2),guthrie.xlsx,2020
27,South Panorama Sanitary District Trustee ( 1),guthrie.xlsx,2020
28,Supreme Court Justice - Christopher McDonald ( 1),guthrie.xlsx,2020
29,Supreme Court Justice - Thomas Waterman ( 1),guthrie.xlsx,2020
30,Supreme Court Justice - Susan Kay Christensen ( 1),guthrie.xlsx,2020
31,Supreme Court Justice - Edward Mansfield ( 1),guthrie.xlsx,2020
32,Court of Appeals Judge - Julie A. Schumacher ( 1),guthrie.xlsx,2020
33,Court of Appeals Judge - Sharon Soorholtz Greer ( 1),guthrie.xlsx,2020
34,Court of Appeals Judge - Thomas N. Bower ( 1),guthrie.xlsx,2020
35,Court of Appeals Judge - David May ( 1),guthrie.xlsx,2020
36,District 5A Judge - Michael K. Jacobsen ( 1),guthrie.xlsx,2020
37,District 5A Judge - Thomas P. Murphy ( 1),guthrie.xlsx,2020
38,District 5A Judge - Richard Clogg ( 1),guthrie.xlsx,2020
39,District 5A Associate Judge - Steven J. Holwerda ( 1),guthrie.xlsx,2020
40,District 5A Associate Judge - Mark F. Schlenker ( 1),guthrie.xlsx,2020
41,District 5A Associate Judge - Steven Guiter ( 1),guthrie.xlsx,2020
42,"Question 1 - Shall there be a convention to revise the Constitution, and propose amendment or amendments to same? ( 1)",guthrie.xlsx,2020
,,hamilton.xlsx,2020
Table of Contents,,hamilton.xlsx,2020
Page,Contest,hamilton.xlsx,2020
1,Registered Voters,hamilton.xlsx,2020
2,President and Vice President ( 1),hamilton.xlsx,2020
3,United States Senator ( 1),hamilton.xlsx,2020
4,United States Representative District 4 ( 1),hamilton.xlsx,2020
5,State Senator District 24 ( 1),hamilton.xlsx,2020
6,State Representative District 48 ( 1),hamilton.xlsx,2020
7,County Supervisor Dist. 1 ( 1),hamilton.xlsx,2020
8,County Supervisor Dist. 2 ( 1),hamilton.xlsx,2020
9,County Auditor ( 1),hamilton.xlsx,2020
10,County Sheriff ( 1),hamilton.xlsx,2020
11,Blairsburg Township Trustee ( 2),hamilton.xlsx,2020
12,Cass Township Trustee ( 2),hamilton.xlsx,2020
13,Clear Lake Township Trustee ( 2),hamilton.xlsx,2020
14,Ellsworth Township Trustee ( 2),hamilton.xlsx,2020
